43665;10;33;5;35;7
43664;2;5;8;12;17
43663;22;33;27;36;19
43662;29;36;5;7;28
43661;16;4;28;5;31
43660;29;11;30;17;13
43659;2;19;20;22;28
43658;32;27;11;23;19
43657;22;1;13;10;14
43656;34;7;33;14;31
43655;34;12;23;15;25
43654;19;33;34;2;8
43653;25;24;27;36;22
43652;24;35;10;25;20
43651;8;17;4;2;15
43650;36;12;8;9;22
43649;34;15;25;26;6
43648;4;32;13;28;10
43647;3;33;31;12;19
43646;4;28;36;2;8
43645;21;22;14;31;23
43644;4;17;24;36;16
43643;21;36;12;30;5
43642;34;24;36;28;16
43641;18;8;34;1;2
43640;7;29;15;3;9
43639;3;23;26;9;7
43638;27;33;14;34;25
43637;6;13;10;20;15
43636;16;18;21;6;7
43635;19;22;6;28;7
43634;9;20;21;14;11
43633;28;14;19;17;31
43632;7;26;23;31;18
43631;28;2;3;16;12
43630;34;1;9;29;36
43629;1;17;8;4;31
43628;2;11;13;19;4
43627;36;21;24;31;32
43626;10;36;3;17;14
43625;36;17;8;35;7
43624;36;26;3;7;11
43623;7;30;29;15;26
43622;30;6;32;3;35
43621;29;27;22;20;31
43620;28;24;6;18;4
43619;2;20;32;16;11
43618;2;12;7;36;24
43617;13;14;5;6;28
43616;28;14;9;11;3
43615;35;4;5;26;24
43614;19;24;9;28;33
43613;18;34;27;13;33
43612;2;31;19;3;9
43611;20;9;29;3;21
43610;35;15;22;8;29
43609;12;29;7;14;26
43608;3;33;16;19;22
43607;19;30;23;18;7
43606;15;19;16;24;5
43605;4;3;2;12;31
43604;28;9;29;2;24
43603;31;30;33;36;35
43602;10;35;1;17;7
43601;36;17;11;4;33
43600;11;22;36;1;10
43599;12;14;9;15;28
43598;2;13;8;18;11
43597;2;26;23;36;6
43596;13;28;20;17;32
43595;17;7;4;36;12
43594;30;4;34;36;26
43593;7;3;23;13;5
43592;1;9;13;29;14
43591;6;18;3;20;26
43590;16;25;36;21;17
43589;7;24;16;14;13
43588;10;30;7;25;20
43587;21;1;11;24;23
43586;20;23;27;11;22
43585;3;27;7;12;13
43584;32;19;1;27;16
43583;18;20;25;6;31
43582;14;3;18;27;10
43581;28;30;22;3;25
43580;15;3;30;19;33
43579;13;28;30;24;5
43578;27;32;17;23;35
43577;9;26;25;3;23
43576;10;1;9;13;7
43575;11;31;28;14;32
43574;30;14;10;2;23
43573;31;30;17;10;26
43572;12;20;27;18;28
43571;6;22;34;12;3
43570;15;10;2;34;12
43569;8;17;26;25;18
43568;12;7;24;31;2
43567;5;34;33;14;29
43566;21;24;22;1;20
43565;15;23;26;22;16
43564;5;27;19;24;31
43563;9;8;27;23;33
43562;9;32;8;23;35
43561;14;35;6;33;17
43560;6;1;12;31;23
43559;11;4;35;13;15
43558;35;18;6;8;30
43557;19;3;23;2;6
43556;19;21;13;11;34
43555;20;35;10;34;8
43554;34;31;35;11;2
43553;27;36;23;13;14
43552;28;10;3;13;11
43551;30;27;21;12;19
43550;18;2;29;6;33
43549;20;19;13;2;1
43548;4;11;29;21;14
43547;3;14;19;30;22
43546;35;13;32;17;24
43545;33;22;16;10;34
43544;35;19;20;27;23
43543;34;8;22;25;36
43542;20;17;3;14;8
43541;28;30;13;22;25
43540;15;19;20;30;1
43539;29;21;25;19;20
43538;28;4;17;34;19
43537;7;1;18;29;6
43536;10;5;15;14;2
43535;36;16;4;25;14
43534;24;30;12;17;8
43533;20;15;12;32;2
43532;15;27;9;30;35
43531;2;24;3;19;20
43530;33;17;11;3;26
43529;8;33;19;26;9
43528;9;21;12;16;32
43527;10;29;14;2;35
43526;31;4;7;11;17
43525;12;13;19;5;25
43524;36;7;27;1;14
43523;14;9;27;2;18
43522;5;23;36;22;13
43521;16;8;12;36;1
43520;34;19;15;11;8
43519;23;32;19;10;4
43518;25;8;1;29;35
43517;6;29;32;25;5
43516;20;14;29;18;27
43515;8;27;32;9;14
43514;12;9;6;29;4
43513;2;28;3;25;17
43512;17;18;10;27;13
43511;36;6;16;26;23
43510;32;28;9;35;6
43509;36;19;33;11;6
43508;33;35;19;17;6
43507;10;19;12;28;31
43506;13;12;35;2;5
43505;2;21;31;5;11
43504;35;2;31;12;22
43503;32;19;3;4;27
43502;3;23;27;32;21
43501;16;26;36;12;10
43500;32;24;14;35;3
43499;15;22;16;4;17
43498;1;2;30;26;14
43497;18;34;22;26;2
43496;11;21;2;28;17
43495;24;30;5;28;27
43494;7;36;3;34;23
43493;2;33;32;3;28
43492;22;31;29;20;35
43491;33;17;24;28;11
43490;23;31;27;19;29
43489;32;15;33;21;11
43488;10;35;14;30;3
43487;10;5;33;31;35
43486;27;20;23;25;18
43485;9;5;3;27;32
43484;24;13;21;31;12
43483;24;32;8;25;12
43482;28;11;15;19;6
43481;4;28;20;21;10
43480;23;12;14;28;4
43479;12;26;24;6;14
43478;28;5;11;4;26
43477;1;31;16;25;10
43476;11;20;8;22;16
43475;3;15;35;11;9
43474;2;22;1;6;13
43473;5;10;35;16;20
43472;18;20;25;34;27
43471;8;28;19;3;33
43470;34;26;11;7;31
43469;2;20;12;7;14
43468;24;34;27;33;12
43467;26;29;32;15;11
43466;20;2;22;13;8
43465;14;26;5;29;22
43464;32;26;2;10;9
43463;34;22;1;12;5
43462;3;14;35;19;30
43461;17;28;36;12;20
43460;36;26;17;11;19
43459;15;8;4;21;13
43458;4;2;34;15;7
43457;20;33;9;36;7
43456;1;10;16;4;28
43455;19;13;4;23;34
43454;31;10;33;19;27
43453;23;7;32;26;33
43452;23;7;35;13;5
43451;10;5;30;6;21
43450;4;20;28;33;8
43449;9;18;25;6;8
43448;24;16;35;34;2
43447;30;36;18;16;21
43446;16;26;29;3;12
43445;4;10;32;11;6
43444;11;34;26;14;29
43443;31;32;24;17;29
43442;20;25;10;26;21
43441;22;18;32;13;29
43440;17;24;23;27;15
43439;1;29;10;3;4
43438;4;24;5;9;16
43437;5;24;6;33;30
43436;33;2;27;29;5
43435;26;10;33;24;11
43434;26;13;22;6;14
43433;13;14;5;22;36
43432;26;3;30;31;18
43431;12;30;5;24;14
43430;18;17;7;20;27
43429;1;2;17;21;10
43428;21;5;8;17;34
43427;32;31;13;11;14
43426;12;27;2;21;9
43425;2;18;7;4;5
43424;27;34;6;14;21
43423;18;2;26;4;29
43422;12;18;25;10;21
43421;16;11;9;17;8
43420;4;18;3;26;14
43419;33;14;36;19;24
43418;5;19;24;20;36
43417;32;23;4;19;14
43416;9;23;34;13;32
43415;31;7;25;35;5
43414;10;25;5;29;13
43413;10;13;32;2;9
43412;2;8;27;32;14
43411;18;9;19;25;7
43410;30;13;11;5;14
43409;24;18;2;26;7
43408;33;14;17;24;21
43407;16;28;24;30;21
43406;13;34;12;35;19
43405;36;20;35;31;24
43404;33;11;9;25;6
43403;20;18;15;19;28
43402;17;30;19;18;25
43401;4;5;26;2;20
43400;10;32;28;24;18
43399;2;35;6;21;25
43398;21;23;25;32;27
43397;10;6;5;26;27
43396;29;16;25;11;34
43395;1;31;19;17;12
43394;13;24;10;25;12
43393;34;10;17;26;33
43392;16;28;2;31;9
43391;4;15;27;26;24
43390;18;16;17;6;5
43389;32;18;7;5;25
43388;27;17;22;29;31
43387;12;31;33;36;13
43386;6;15;5;29;32
43385;1;2;13;28;20
43384;27;15;35;5;21
43383;25;24;4;29;11
43382;24;13;20;29;28
43381;29;21;6;14;31
43380;7;25;26;10;16
43379;14;5;30;17;7
43378;31;7;26;2;16
43377;24;23;34;2;11
43376;1;14;3;7;11
43375;24;34;8;23;12
43374;22;6;1;36;16
43373;6;23;21;13;26
43372;5;1;11;35;6
43371;19;1;4;2;27
43370;2;26;34;33;25
43369;33;4;10;8;29
43368;26;9;34;17;27
43367;29;24;3;9;27
43366;4;27;6;17;13
43365;3;30;21;8;6
43364;21;14;16;24;35
43363;34;32;29;16;36
43362;11;27;12;33;13
43361;1;14;3;36;5
43360;2;12;5;27;10
43359;2;7;17;6;11
43358;29;34;19;21;15
43357;35;18;4;25;11
43356;15;12;26;11;7
43355;3;13;34;35;1
43354;27;17;22;10;35
43353;30;3;10;34;31
43352;26;25;28;4;23
43351;6;3;31;28;12
43350;15;7;13;32;33
43349;3;33;25;18;13
43348;9;15;36;20;11
43347;31;2;30;32;6
43346;5;21;20;25;23
43345;12;14;24;20;28
43344;33;16;36;31;25
43343;8;11;27;6;9
43342;31;10;22;24;27
43341;31;9;27;15;30
43340;24;29;17;30;32
43339;17;11;28;18;21
43338;22;29;23;35;17
43337;12;5;17;27;3
43336;25;2;9;19;21
43335;32;36;15;30;18
43334;20;36;12;16;9
43333;19;10;7;22;16
43332;29;7;12;1;24
43331;31;14;25;13;27
43330;15;31;5;30;26
43329;18;1;24;2;10
43328;5;14;27;4;8
43327;24;12;22;28;18
43326;6;9;22;8;12
43325;11;22;32;35;31
43324;4;14;8;17;32
43323;30;14;26;21;8
43322;36;33;9;12;28
43321;23;15;3;2;17
43320;22;13;16;27;32
43319;34;13;25;31;14
43318;14;26;2;29;32
43317;28;5;32;10;24
43316;18;33;35;36;9
43315;15;26;5;32;20
43314;35;16;8;6;11
43313;19;31;1;26;20
43312;14;28;30;36;23
43311;24;33;35;34;2
43310;11;12;25;3;28
43309;9;12;25;17;13
43308;36;8;3;17;28
43307;23;26;2;10;28
43306;23;32;8;10;1
43305;33;20;22;8;7
43304;12;13;17;1;6
43303;3;26;14;16;27
43302;7;26;11;29;8
43301;13;34;3;22;15
43300;25;13;29;10;24
43299;9;17;7;25;3
43298;23;30;18;25;15
43297;8;13;12;11;25
43296;19;18;2;11;28
43295;30;5;27;21;6
43294;32;25;9;15;8
43293;7;19;29;32;4
43292;21;7;29;35;20
43291;29;10;2;35;14
43290;6;9;21;17;2
43289;8;29;1;2;27
43288;14;2;11;22;24
43287;9;27;18;6;16
43286;13;4;25;28;31
43285;9;29;5;7;23
43284;18;32;26;31;4
43283;11;32;30;13;23
43282;27;17;36;26;12
43281;31;27;28;24;3
43280;7;4;34;3;19
43279;9;32;3;24;31
43278;4;8;1;29;33
43277;20;10;18;7;6
43276;26;24;29;7;28
43275;17;34;11;33;31
43274;10;7;22;25;23
43273;32;31;30;29;1
43272;4;1;29;21;24
43271;13;1;19;21;24
43270;8;16;23;18;17
43269;14;27;35;25;4
43268;5;24;29;6;32
43267;26;11;5;34;31
43266;31;32;6;18;33
43265;23;34;24;10;20
43264;16;13;31;17;30
43263;3;33;30;35;10
43262;29;3;13;17;18
43261;8;4;15;27;30
43260;21;16;28;10;14
43259;2;7;9;34;16
43258;27;22;35;21;7
43257;25;11;1;26;19
43256;9;20;17;14;30
43255;12;25;15;10;11
43254;21;28;15;16;9
43253;3;29;14;25;30
43252;17;2;32;10;25
43251;9;22;7;11;21
43250;20;31;22;14;4
43249;8;2;36;19;30
43248;15;29;2;4;23
43247;26;11;29;20;22
43246;5;18;12;26;11
43245;34;6;15;24;7
43244;16;9;20;22;31
43243;3;21;16;20;11
43242;33;32;26;10;19
43241;13;23;15;20;29
43240;20;9;14;4;7
43239;30;15;3;32;8
43238;1;18;2;6;13
43237;23;27;3;19;9
43236;22;32;17;2;15
43235;27;8;26;35;28
43234;8;9;35;21;1
43233;5;4;6;10;22
43232;22;4;14;18;11
43231;12;16;23;14;29
43230;27;6;4;25;7
43229;30;20;34;33;7
43228;15;26;20;29;3
43227;21;22;15;31;6
43226;8;31;17;1;26
43225;34;14;28;15;24
43224;18;3;25;23;30
43223;24;10;15;26;25
43222;22;35;9;13;14
43221;18;4;32;22;16
43220;5;3;12;1;35
43219;6;24;25;15;2
43218;29;8;4;14;20
43217;10;23;13;24;21
43216;11;5;4;27;30
43215;18;7;9;6;19
43214;6;4;30;16;15
43213;31;7;22;18;35
43212;32;22;31;13;8
43211;13;27;1;33;25
43210;12;9;32;21;20
43209;23;1;18;8;13
43208;8;14;19;34;17
43207;5;20;1;23;34
43206;6;34;16;3;14
43205;10;8;21;20;32
43204;36;7;35;23;19
43203;14;15;16;9;33
43202;3;12;23;17;30
43201;11;15;2;29;33
43200;27;12;19;32;35
43199;13;20;3;28;31
43198;36;21;29;35;26
43197;12;26;31;5;34
43196;28;6;35;5;22
43195;7;12;1;29;30
43194;9;33;18;30;13
43193;10;4;22;31;1
43192;15;4;9;22;10
43191;31;6;18;32;26
43190;15;21;16;5;13
43189;17;11;33;19;13
43188;31;30;15;4;16
43187;3;21;33;10;34
43186;2;35;16;31;14
43185;36;29;31;4;8
43184;26;30;34;14;1
43183;31;22;25;10;35
43182;18;9;7;21;34
43181;9;16;29;35;6
43180;31;21;25;18;30
43179;10;32;15;11;25
43178;4;12;33;35;5
43177;19;15;33;29;18
43176;12;27;19;14;22
43175;29;30;21;14;19
43174;22;27;33;3;21
43173;2;7;4;26;27
43172;2;34;8;24;30
43171;17;33;12;22;19
43170;27;6;35;16;12
43169;8;28;11;27;10
43168;13;2;26;12;5
43167;1;16;35;31;24
43166;36;15;27;17;6
43165;1;19;5;31;33
43164;33;12;2;17;34
43163;25;22;18;7;4
43162;16;5;32;29;14
43161;35;33;20;24;26
43160;25;31;2;30;6
43159;20;34;35;26;13
43158;7;26;2;36;16
43157;9;17;33;13;26
43156;23;14;4;16;26
43155;23;17;1;5;13
43154;27;22;10;34;28
43153;18;26;7;34;25
43152;34;11;32;28;3
43151;22;21;6;32;23
43150;5;19;12;17;1
43149;15;24;32;7;19
43148;25;3;24;5;19
43147;21;30;11;22;28
43146;18;20;9;17;32
43145;9;25;34;27;23
43144;19;36;17;7;14
43143;21;1;20;25;24
43142;1;6;2;7;17
43141;8;26;29;25;14
43140;4;11;8;15;5
43139;6;22;15;32;23
43138;10;3;12;16;9
43137;3;29;25;23;10
43136;33;14;9;11;12
43135;27;31;20;9;10
43134;13;26;20;21;3
43133;25;28;33;15;12
43132;4;11;35;9;22
43131;16;2;7;32;20
43130;30;35;10;14;9
43129;5;28;29;25;17
43128;14;33;19;7;32
43127;5;18;35;21;31
43126;27;6;14;21;26
43125;22;10;5;6;29
43124;14;28;8;30;2
43123;3;23;24;14;5
43122;33;32;4;24;2
43121;27;8;23;3;5
43120;36;29;5;26;8
43119;3;17;34;31;8
43118;36;25;13;23;3
43117;35;36;21;28;3
43116;26;20;31;2;12
43115;36;1;11;24;21
43114;8;13;28;34;7
43113;22;17;18;29;16
43112;25;36;9;19;23
43111;3;27;18;26;10
43110;34;25;36;21;9
43109;29;28;18;22;4
43108;25;12;32;8;7
43107;18;30;10;25;32
43106;36;19;3;5;25
43105;8;29;28;19;6
43104;1;30;19;3;14
43103;29;20;36;33;10
43102;12;1;23;3;29
43101;23;33;36;27;25
43100;21;34;28;26;5
43099;24;29;35;27;28
43098;34;3;29;6;27
43097;31;16;25;36;32
43096;30;31;36;26;20
43095;36;2;12;7;11
43094;14;4;23;29;31
43093;33;29;19;16;20
43092;29;1;13;8;21
43091;28;32;17;35;16
43090;1;34;17;18;3
43089;9;20;25;16;2
43088;31;20;8;1;35
43087;30;24;27;2;36
43086;7;10;13;22;8
43085;13;31;24;21;7
43084;26;10;1;18;16
43083;3;28;23;19;33
43082;28;12;9;18;20
43081;1;3;32;23;20
43080;17;22;24;3;31
43079;12;30;19;33;34
43078;1;15;36;31;6
43077;12;2;35;28;3
43076;1;13;24;36;15
43075;19;36;32;6;27
43074;7;22;24;1;33
43073;1;16;32;20;36
43072;14;24;20;6;33
43071;34;25;15;32;28
43070;24;31;28;26;16
43069;9;22;4;14;15
43068;15;9;23;4;26
43067;24;9;6;15;20
43066;5;6;2;34;24
43065;14;19;29;22;26
43064;7;31;32;4;23
43063;25;4;17;2;5
43062;7;28;33;5;19
43061;22;2;25;10;3
43060;23;36;15;7;3
43059;4;28;5;16;35
43058;4;22;29;32;31
43057;21;20;32;16;31
43056;9;1;13;14;4
43055;15;23;27;19;10
43054;7;27;32;11;16
43053;21;27;12;9;7
43052;33;24;16;30;6
43051;12;29;16;15;19
43050;27;16;18;32;2
43049;10;17;16;5;25
43048;22;18;26;36;21
43047;12;27;15;29;30
43046;17;3;22;26;23
43045;30;9;31;27;22
43044;8;18;2;13;11
43043;1;16;11;36;30
43042;27;1;32;26;31
43041;33;7;30;29;34
43040;35;14;23;4;36
43039;7;33;13;9;32
43038;25;30;26;29;4
43037;18;23;11;4;36
43036;26;35;6;15;11
43035;1;4;28;15;6
43034;28;5;20;11;25
43033;33;8;20;12;24
43032;26;14;13;31;12
43031;4;17;13;29;2
43030;27;25;21;35;10
43029;34;10;35;15;5
43028;18;29;35;9;17
43027;24;5;12;21;29
43026;2;33;29;20;11
43025;32;9;6;10;19
43024;18;22;33;17;6
43023;32;25;4;33;9
43022;3;20;11;28;1
43021;34;24;14;33;1
43020;8;10;5;3;27
43019;16;9;1;5;27
43018;26;35;4;5;21
43017;29;25;8;33;31
43016;2;18;5;28;14
43015;9;34;7;30;29
43014;21;24;1;28;23
43013;2;6;26;35;29
43012;35;28;19;13;15
43011;20;30;9;29;28
43010;21;33;11;14;10
43009;12;29;35;5;31
43008;34;19;4;14;32
43007;4;25;36;8;2
43006;10;19;5;11;20
43005;25;21;33;24;17
43004;32;23;17;6;25
43003;13;2;6;17;36
43002;17;24;2;11;33
43001;29;23;1;25;30
43000;34;23;5;32;26
42999;9;27;6;11;28
42998;11;24;35;6;12
42997;31;3;16;12;20
42996;30;10;13;17;22
42995;21;10;35;34;26
42994;13;21;1;8;35
42993;12;11;5;30;22
42992;26;14;20;28;22
42991;31;12;24;6;26
42990;18;20;5;25;6
42989;26;3;22;33;24
42988;13;11;34;26;31
42987;33;29;34;14;15
42986;36;29;23;2;13
42985;21;6;10;32;19
42984;22;32;31;16;2
42983;36;4;3;22;18
42982;12;31;22;19;36
42981;12;5;32;22;29
42980;23;20;6;8;33
42979;14;11;5;28;16
42978;32;7;15;27;28
42977;28;9;1;32;4
42976;22;9;16;29;19
42975;19;13;6;26;27
42974;35;15;27;4;7
42973;11;5;22;18;26
42972;25;27;18;26;7
42971;27;2;4;31;6
42970;25;8;31;17;16
42969;7;14;30;11;13
42968;2;26;7;11;10
42967;21;29;2;26;18
42966;21;9;6;11;32
42965;17;16;23;33;29
42964;30;8;4;11;13
42963;33;7;28;35;22
42962;18;4;13;12;10
42961;5;8;4;17;22
42960;22;30;18;36;33
42959;3;32;28;19;25
42958;6;15;14;32;31
42957;6;19;11;7;15
42956;25;26;1;7;31
42955;3;35;15;2;30
42954;27;3;14;23;4
42953;33;36;12;17;3
42952;30;19;8;16;22
42951;29;35;17;14;36
42950;24;18;28;21;17
42949;4;10;12;22;15
42948;19;21;28;36;2
42947;36;26;1;34;35
42946;35;7;9;32;3
42945;11;25;19;8;6
42944;13;19;20;31;32
42943;11;1;10;24;28
42942;17;27;26;24;1
42941;11;8;22;12;4
42940;20;29;30;11;8
42939;1;35;32;31;36
42938;22;29;13;33;3
42937;7;8;21;11;18
42936;8;5;28;34;2
42935;31;27;22;4;14
42934;30;16;13;28;22
42933;4;28;31;10;27
42932;33;12;7;8;14
42931;22;17;8;18;28
42930;36;24;29;20;11
42929;16;11;25;12;8
42928;2;21;19;34;11
42927;14;15;3;2;4
42926;11;15;32;7;21
42925;29;16;22;26;30
42924;24;1;19;21;9
42923;29;22;1;28;6
42922;2;3;34;33;26
42921;21;19;6;8;25
42920;7;29;35;4;20
42919;25;33;5;21;8
42918;29;36;30;25;8
42917;15;9;32;12;30
42916;24;31;17;1;8
42915;22;8;4;2;18
42914;19;34;21;17;10
42913;1;25;4;31;5
42912;20;25;14;28;10
42911;30;3;24;13;15
42910;12;25;18;31;10
42909;3;26;27;36;17
42908;30;35;3;6;26
42907;12;31;2;16;9
42906;23;20;30;28;13
42905;27;19;21;30;11
42904;35;4;21;36;25
42903;32;16;4;34;28
42902;15;1;8;6;2
42901;6;18;31;3;5
42900;25;4;8;23;14
42899;30;4;31;23;35
42898;7;24;6;27;10
42897;29;9;22;23;18
42896;7;12;6;15;3
42895;36;14;9;21;3
42894;8;23;20;31;9
42893;23;21;35;18;11
42892;26;35;31;12;24
42891;17;23;18;2;34
42890;32;1;7;3;15
42889;29;10;1;31;22
42888;21;4;15;34;19
42887;9;27;25;35;34
42886;12;32;23;25;21
42885;17;15;16;31;26
42884;2;15;33;22;17
42883;5;16;7;12;8
42882;36;26;12;20;23
42881;12;18;2;30;28
42880;30;13;25;19;2
42879;29;20;17;4;25
42878;18;27;15;26;7
42877;17;36;23;24;9
42876;7;19;32;17;21
42875;20;29;9;18;26
42874;26;2;8;12;18
42873;34;22;35;15;17
42872;15;5;16;35;10
42871;21;3;35;16;9
42870;34;27;23;30;15
42869;33;27;9;4;15
42868;23;32;22;25;27
42867;2;27;21;34;36
42866;16;24;1;33;11
42865;20;16;21;15;2
42864;17;14;34;29;28
42863;27;8;16;32;14
42862;12;31;32;11;23
42861;16;27;31;21;9
42860;12;1;5;29;18
42859;1;19;28;2;33
42858;23;27;2;34;20
42857;23;20;6;12;16
42856;33;34;19;12;1
42855;4;35;31;36;8
42854;1;32;16;6;24
42853;8;5;28;18;7
42852;18;20;1;6;17
42851;31;23;28;20;29
42850;32;28;12;16;36
42849;25;34;21;15;23
42848;5;22;2;35;21
42847;12;4;22;9;29
42846;16;27;26;30;23
42845;9;24;32;30;26
42844;3;8;30;32;31
42843;17;14;35;34;26
42842;24;18;17;12;19
42841;31;13;1;21;11
42840;10;23;26;15;32
42839;22;17;8;15;29
42838;23;4;1;15;24
42837;29;26;33;2;35
42836;33;16;26;35;7
42835;3;10;11;5;2
42834;29;15;7;31;8
42833;23;15;35;29;10
42832;29;15;36;28;25
42831;21;22;4;14;23
42830;32;26;35;13;20
42829;18;8;5;20;30
42828;2;21;1;32;9
42827;6;27;1;35;19
42826;19;29;26;30;10
42825;34;12;31;18;2
42824;26;13;18;24;3
42823;13;8;25;12;27
42822;18;4;14;28;29
42821;5;31;17;15;19
42820;30;34;18;5;27
42819;14;16;5;3;9
42818;6;21;14;29;33
42817;15;19;7;8;5
42816;16;11;17;8;27
42815;31;21;33;20;15
42814;5;29;2;7;20
42813;2;21;32;16;11
42812;6;26;9;22;25
42811;28;17;9;19;2
42810;22;6;36;23;35
42809;1;4;34;27;15
42808;11;5;22;21;25
42807;35;17;4;12;32
42806;22;7;5;35;34
42805;1;23;9;26;14
42804;21;7;17;33;24
42803;34;7;4;29;33
42802;36;2;19;9;35
42801;17;9;20;21;32
42800;3;21;28;20;10
42799;14;21;28;31;15
42798;8;29;9;5;27
42797;7;14;15;36;13
42796;8;7;34;9;23
42795;3;31;8;15;13
42794;3;32;24;9;4
42793;14;13;9;32;18
42792;25;16;15;33;3
42791;36;17;31;29;2
42790;14;24;5;26;20
42789;29;6;35;21;26
42788;12;24;33;6;16
42787;17;14;4;18;7
42786;27;33;9;18;16
42785;12;11;34;2;1
42784;7;17;33;3;9
42783;10;24;26;27;21
42782;4;35;31;13;33
42781;3;2;17;6;27
42780;9;8;13;12;32
42779;15;6;34;14;21
42778;7;10;22;19;29
42777;36;23;11;16;31
42776;14;17;32;31;9
42775;1;6;5;19;33
42774;5;20;34;18;6
42773;14;18;25;27;15
42772;21;14;20;25;29
42771;13;30;29;17;14
42770;19;25;7;11;4
42769;27;30;23;6;26
42768;32;20;23;17;18
42767;10;17;32;34;33
42766;10;30;31;7;35
42765;21;7;10;36;28
42764;16;36;28;6;23
42763;21;14;4;2;5
42762;33;20;5;30;25
42761;13;7;21;6;22
42760;5;20;27;30;6
42759;19;28;9;33;7
42758;1;8;12;31;4
42757;6;7;23;3;2
42756;13;6;21;11;27
42755;16;22;5;36;10
42754;19;25;2;32;7
42753;9;11;14;16;20
42752;32;29;36;13;27
42751;26;8;28;9;23
42750;18;25;7;5;13
42749;6;34;28;14;31
42748;24;31;13;25;8
42747;35;4;1;10;19
42746;4;17;12;25;2
42745;17;31;14;6;18
42744;27;15;10;36;6
42743;34;28;12;27;3
42742;20;13;35;17;22
42741;33;3;13;34;16
42740;32;23;35;28;26
42739;12;32;7;5;22
42738;30;36;24;12;9
42737;29;14;20;1;34
42736;8;31;9;16;30
42735;30;19;21;26;5
42734;22;16;20;13;10
42733;24;19;25;21;27
42732;7;6;4;8;36
42731;11;20;26;7;4
42730;27;4;18;31;19
42729;28;21;16;8;9
42728;30;25;21;31;18
42727;4;36;9;32;14
42726;22;33;2;30;14
42725;33;1;18;26;27
42724;1;11;15;36;30
42723;12;1;18;16;19
42722;2;27;29;34;8
42721;30;14;36;33;35
42720;20;26;15;29;31
42719;1;8;23;18;25
42718;2;28;15;30;21
42717;11;1;22;2;23
42716;35;12;27;13;9
42715;19;1;30;33;6
42714;15;4;28;34;14
42713;11;13;14;5;36
42712;13;2;20;32;33
42711;22;33;16;21;28
42710;21;25;16;34;14
42709;18;10;36;6;9
42708;9;3;10;33;32
42707;7;19;1;28;30
42706;2;8;15;26;17
42705;27;32;25;35;26
42704;12;22;21;19;8
42703;27;15;7;26;35
42702;29;14;19;10;5
42701;26;22;25;4;12
42700;14;36;13;18;25
42699;7;13;1;33;25
42698;21;1;18;13;31
42697;33;31;14;19;4
42696;19;36;28;17;20
42695;12;18;1;23;11
42694;17;2;36;9;11
42693;26;21;11;2;25
42692;24;16;9;18;31
42691;22;36;1;4;16
42690;7;13;21;11;5
42689;14;17;24;12;18
42688;14;36;24;16;12
42687;6;12;18;7;10
42686;14;5;26;8;10
42685;18;15;1;13;29
42684;16;26;14;21;23
42683;36;31;19;11;32
42682;6;24;33;26;30
42681;9;33;5;26;17
42680;18;31;19;13;29
42679;5;17;15;8;19
42678;21;15;35;33;10
42677;26;19;23;6;1
42676;35;27;25;12;31
42675;8;11;30;14;15
42674;13;11;3;4;36
42673;35;26;15;34;10
42672;26;16;4;3;36
42671;24;13;23;29;28
42670;17;19;1;24;9
42669;26;32;20;19;9
42668;21;23;9;12;27
42667;30;33;10;15;4
42666;36;24;17;35;13
42665;33;10;31;8;2
42664;9;23;35;7;28
42663;25;21;20;28;24
42662;16;7;18;2;4
42661;25;35;10;30;28
42660;12;31;26;13;10
42659;29;2;22;6;25
42658;23;19;35;20;31
42657;27;24;13;2;34
42656;10;12;31;23;29
42655;35;20;26;36;1
42654;35;11;3;31;20
42653;34;17;14;18;36
42652;22;20;13;14;35
42651;8;15;9;23;36
42650;10;34;26;14;30
42649;25;19;4;13;35
42648;26;25;29;34;13
42647;23;5;20;2;14
42646;8;21;25;7;5
42645;18;11;35;14;19
42644;20;30;19;8;33
42643;8;3;20;26;4
42642;33;19;8;28;31
42641;3;18;9;32;13
42640;1;23;19;24;5
42639;9;11;7;12;28
42638;36;31;33;16;3
42637;26;3;9;5;32
42636;7;5;13;25;16
42635;23;15;6;21;16
42634;28;36;32;14;22
42633;26;21;6;24;7
42632;9;31;22;18;29
42631;2;10;20;28;23
42630;17;10;5;13;15
42629;22;25;13;6;27
42628;25;10;8;13;32
42627;32;31;15;35;19
42626;32;20;26;31;11
42625;36;21;30;25;35
42624;2;29;33;24;14
42623;16;27;29;31;2
42622;4;8;23;13;34
42621;3;26;7;14;4
42620;22;15;1;31;20
42619;9;13;25;19;11
42618;1;27;28;7;20
42617;17;30;7;35;19
42616;7;33;35;30;6
42615;31;34;17;26;14
42614;4;35;21;25;29
42613;16;28;8;34;13
42612;30;4;31;17;25
42611;11;7;3;15;27
42610;11;6;9;15;32
42609;36;3;17;8;10
42608;23;25;11;36;21
42607;7;1;13;27;29
42606;3;1;20;16;14
42605;35;15;22;13;6
42604;27;6;21;9;26
42603;13;4;26;5;6
42602;29;8;11;33;1
42601;5;17;9;1;19
42600;15;5;10;2;3
42599;35;27;26;32;10
42598;16;3;5;29;21
42597;17;16;13;10;31
42596;4;6;19;21;11
42595;13;11;28;3;10
42594;19;7;8;9;5
42593;19;29;21;24;35
42592;14;11;6;33;34
42591;24;27;5;15;22
42590;13;17;26;24;6
